EnsemblID	s17AAO2007-Pol	s17AAO2007-tot	s17T-Pol	s17T-tot	sDALJO-Pol	sDALJO-tot	sMAYCL-Pol	sMAYCL-tot
ENSG00000109133	504	350	386	234	507	386	361	188
ENSG00000145216	635	417	418	322	560	350	620	255
ENSG00000250317	126	299	103	158	90	198	144	156
ENSG00000064042	185	165	658	319	29	23	1048	212
ENSG00000174125	3	6	6	7	17	11	9	0
ENSG00000178343	4	7	33	17	5	5	2	10
ENSG00000163735	2	1	0	0	23	23	0	0
ENSG00000163683	281	395	383	284	86	187	325	182
ENSG00000109610	718	781	2669	2292	1926	1623	1642	1829
ENSG00000163736	0	0	0	0	1	1	0	4
ENSG00000198301	962	752	946	525	774	583	1037	348
ENSG00000156136	244	245	182	148	164	159	254	53
ENSG00000145214	193	169	202	128	159	155	265	114
ENSG00000078140	1128	1150	651	553	655	738	1002	554
ENSG00000163739	2	4	1	1	162	273	0	1
ENSG00000132406	112	172	164	156	126	215	182	134
ENSG00000138771	959	828	667	432	929	785	280	105
ENSG00000132466	1465	1014	1845	1035	937	743	2212	701
ENSG00000145284	18	19	180	111	74	45	204	73
ENSG00000109787	246	188	290	197	94	99	389	101
ENSG00000109272	2	1	0	0	7	3	0	0
ENSG00000075539	298	229	433	231	141	128	269	67
ENSG00000173040	179	177	204	147	161	147	318	131
ENSG00000138668	3707	2613	2603	1810	2635	1895	3065	1736
ENSG00000189308	128	117	126	61	53	63	125	15
ENSG00000168152	36	36	57	21	21	25	48	25
ENSG00000072201	34	17	69	42	49	38	91	24
ENSG00000170502	563	452	320	324	585	525	540	208
ENSG00000152784	810	720	129	124	127	165	181	116
ENSG00000145246	729	556	1800	1068	610	573	1552	356
ENSG00000169851	857	626	643	379	1042	838	530	222
ENSG00000173013	48	42	64	49	39	42	94	61
ENSG00000196616	177	118	5380	3823	16	17	2959	870
ENSG00000074211	3	1	3	1	3	4	4	4
ENSG00000163138	57	78	91	56	31	82	96	41
ENSG00000014824	886	1011	725	486	665	846	1008	336
ENSG00000168818	573	482	371	315	466	475	704	325
ENSG00000172955	1	4	6	8	2	1	3	3
ENSG00000156140	57	25	30	14	10	4	2	1
ENSG00000164038	198	313	301	239	187	274	290	169
ENSG00000173011	204	182	184	140	98	107	256	104
ENSG00000169116	6	7	20	12	14	15	3	4
ENSG00000163624	1	0	2	2	0	1	1	2
ENSG00000153064	55	34	69	33	68	61	13	2
ENSG00000138678	8	3	15	3	40	24	0	2
ENSG00000184178	794	533	718	491	1064	729	651	261
ENSG00000174796	31	62	36	31	32	38	36	11
ENSG00000109220	316	574	450	497	361	693	614	781
ENSG00000145354	286	428	196	218	243	481	326	233
ENSG00000164032	2943	4651	1106	1172	1296	2028	1532	1621
ENSG00000169288	419	414	247	195	382	313	356	172
ENSG00000145348	468	315	522	313	276	198	638	220
ENSG00000163734	3	2	1	2	29	52	1	0
ENSG00000138801	1467	957	1851	1084	1578	1039	2751	810
ENSG00000138778	543	387	118	51	59	69	98	36
ENSG00000138663	1233	970	644	534	975	735	1343	492
ENSG00000155011	0	0	3	1	1	0	0	0
ENSG00000164096	385	1171	544	752	363	1079	559	1033
ENSG00000169429	1	3	15	11	669	1234	2	1
ENSG00000124882	28	41	39	8	12	9	0	0
ENSG00000174808	14	12	15	2	0	1	0	0
ENSG00000164039	297	308	252	230	308	302	492	249
ENSG00000248144	6	3	29	29	3	8	17	8
ENSG00000138780	144	147	117	64	47	56	102	9
ENSG00000124875	0	2	12	11	84	116	0	0
ENSG00000138798	40	19	11	8	21	15	8	3
ENSG00000174599	75	80	36	31	29	19	25	11
ENSG00000081051	11	7	2	2	1	3	0	1
ENSG00000188517	4	4	2	1	11	13	3	1
ENSG00000145388	391	221	362	163	240	166	444	88
ENSG00000138777	1087	1013	529	561	665	663	935	550
ENSG00000033178	615	330	571	210	424	271	539	53
ENSG00000138785	415	420	290	258	254	307	383	291
ENSG00000173376	10	4	6	4	3	1	4	3
ENSG00000164089	0	0	1	1	0	0	1	3
ENSG00000164037	6	10	0	4	2	1	11	11
ENSG00000050730	1	5	5	2	4	6	3	3
ENSG00000138802	892	656	864	524	650	485	1228	328
ENSG00000138674	9193	6197	8461	5676	6830	4899	12797	4595
ENSG00000172403	503	448	2969	1704	1028	1162	5302	1356
ENSG00000164099	1545	1328	2675	1571	1839	1807	2145	810
ENSG00000145390	559	498	1439	755	512	587	1985	347
ENSG00000138709	205	185	245	90	185	137	264	66
ENSG00000005059	234	356	185	216	167	222	219	175
ENSG00000198856	2210	3495	1337	1696	2228	3478	1879	1381
ENSG00000150961	6060	4001	4524	2788	3900	2581	5793	1647
ENSG00000142731	177	179	69	36	56	69	66	22
ENSG00000138735	1148	749	1163	598	173	125	706	72
ENSG00000163737	1	3	0	1	1	2	0	0
ENSG00000164109	410	406	108	80	132	119	172	76
ENSG00000138814	657	410	700	361	447	286	850	130
ENSG00000109270	231	352	211	179	144	212	247	174
ENSG00000109158	2	1	0	0	0	0	1	0
ENSG00000151012	219	148	192	111	61	43	154	18
ENSG00000249242	1	2	2	0	0	1	1	0
ENSG00000134853	700	360	1780	910	668	419	849	58
ENSG00000164040	1691	1929	2121	1585	2047	2376	3459	1950
ENSG00000174799	109	69	94	41	44	36	75	9
ENSG00000145248	1	0	0	0	1	2	4	0
ENSG00000254535	16	12	11	10	11	10	24	3
ENSG00000197465	0	4	5	7	2	13	3	1
ENSG00000164066	74	76	51	32	83	70	63	24
ENSG00000187758	1	1	9	7	0	0	9	2
ENSG00000151470	77	82	29	37	26	43	64	29
ENSG00000145358	1	2	6	3	7	23	2	2
ENSG00000198589	527	358	538	247	197	194	480	101
ENSG00000151466	322	266	186	85	171	116	336	81
ENSG00000138639	403	330	283	169	409	367	591	190
ENSG00000138640	210	168	232	121	82	119	217	43
ENSG00000138650	1036	831	1090	641	877	804	1499	665
ENSG00000170006	11	19	13	17	18	47	6	1
ENSG00000179299	2	1	0	1	1	0	0	1
ENSG00000170153	48	42	34	13	24	21	14	0
ENSG00000109452	176	153	180	103	76	81	51	9
ENSG00000109445	478	390	298	255	456	367	611	230
ENSG00000145217	27	28	12	15	9	14	5	4
ENSG00000163071	97	144	151	103	179	190	197	43
ENSG00000059691	531	369	335	247	327	245	541	283
ENSG00000078177	45	22	65	17	21	18	51	11
ENSG00000164161	1582	1107	1102	627	135	112	348	185
ENSG00000151623	17	20	24	13	24	24	9	0
ENSG00000145425	8308	25018	8019	11075	6198	17281	7482	13643
ENSG00000109255	21	12	5	2	3	0	37	32
ENSG00000164124	16	19	12	6	13	9	9	2
ENSG00000138764	189	244	280	252	97	208	313	116
ENSG00000164169	239	155	249	141	148	135	288	119
ENSG00000177432	87	65	42	29	59	69	53	20
ENSG00000109756	395	278	467	307	247	220	672	100
ENSG00000151458	457	296	437	210	177	152	541	76
ENSG00000145439	151	148	119	73	98	86	159	66
ENSG00000164070	153	89	201	56	84	64	209	41
ENSG00000077684	682	524	800	416	385	373	1473	295
ENSG00000196782	35	47	38	24	6	8	13	13
ENSG00000163629	1536	1094	1248	659	549	454	1136	330
ENSG00000169989	2	3	2	0	0	0	0	1
ENSG00000164117	307	277	236	187	209	284	376	188
ENSG00000109738	278	220	179	115	108	116	233	85
ENSG00000127419	595	445	366	283	574	362	421	451
ENSG00000154447	837	850	1202	817	513	610	1207	262
ENSG00000170390	322	327	237	154	156	204	128	57
ENSG00000153147	2112	1301	1888	761	1426	868	1982	374
ENSG00000121210	644	427	532	277	206	107	549	227
ENSG00000109436	658	470	584	344	429	307	1152	275
ENSG00000145423	1	0	2	6	0	0	4	2
ENSG00000174780	3216	2599	1941	1306	2179	1776	2839	765
ENSG00000109572	738	557	859	446	387	335	693	189
ENSG00000181541	1	1	1	2	0	1	0	0
ENSG00000168785	411	382	361	271	330	357	307	96
ENSG00000163644	102	61	81	34	73	78	163	51
ENSG00000109458	174	122	272	123	59	32	271	40
ENSG00000052795	294	278	522	276	123	137	968	111
ENSG00000164128	1	2	33	7	0	3	1	1
ENSG00000198498	417	447	255	193	344	357	426	180
ENSG00000163110	2662	1814	3068	1807	1224	1007	4912	616
ENSG00000145476	106	110	127	69	118	106	82	31
ENSG00000171566	1713	1206	994	718	1168	705	1657	644
ENSG00000164118	81	58	60	31	43	51	76	9
ENSG00000168556	115	187	98	92	75	133	126	120
ENSG00000071205	1069	774	853	560	630	435	1237	470
ENSG00000129116	8186	5962	7598	4301	6126	5314	9140	1557
ENSG00000182552	248	320	225	174	178	282	212	126
ENSG00000083857	3081	2274	3453	2302	1596	1415	2885	1280
ENSG00000164168	383	412	525	340	342	383	458	190
ENSG00000164136	8	34	26	18	25	52	36	35
ENSG00000168491	82	82	62	48	15	15	197	72
ENSG00000109762	980	1186	893	646	576	695	1785	972
ENSG00000168310	231	160	192	156	171	173	280	123
ENSG00000229894	1	1	0	1	3	3	0	0
ENSG00000038295	9	2	7	1	1	4	6	1
ENSG00000164114	297	176	213	107	205	159	246	121
ENSG00000109576	99	164	114	77	45	85	43	24
ENSG00000109670	126	120	140	93	113	100	170	64
ENSG00000109674	153	119	58	27	32	36	58	23
ENSG00000164122	1	0	1	2	0	10	3	0
ENSG00000150628	1	2	1	2	2	1	5	7
ENSG00000164344	1	1	1	1	2	4	1	0
ENSG00000145416	1	1	0	0	1	1	0	0
ENSG00000150630	919	973	1342	1027	2725	2991	1578	1145
ENSG00000109586	486	309	368	195	225	169	311	27
ENSG00000145414	297	225	215	185	214	178	305	123
ENSG00000185758	1	1	0	0	1	2	0	0
ENSG00000154556	1212	817	1649	949	18	8	635	200
ENSG00000164144	547	313	492	223	367	296	752	140
ENSG00000218336	218	184	370	209	155	142	591	186
ENSG00000173320	23	16	32	30	13	13	23	12
ENSG00000129128	561	653	560	438	801	881	434	140
ENSG00000151617	210	152	348	189	145	62	398	57
ENSG00000164323	705	598	448	250	258	306	918	137
ENSG00000196104	17	7	25	11	3	3	0	0
ENSG00000198948	114	112	239	134	61	94	161	22
ENSG00000109466	185	222	217	155	148	231	238	80
ENSG00000151729	843	835	869	702	430	365	2205	1380
ENSG00000164167	82	170	88	86	87	166	68	120
ENSG00000109775	909	801	541	428	642	438	931	374
ENSG00000038002	453	454	445	394	539	526	383	184
ENSG00000164164	405	282	498	283	185	137	557	65
ENSG00000164031	258	239	303	139	202	185	354	40
ENSG00000145431	1022	925	641	318	433	390	412	112
ENSG00000164162	58	83	54	77	49	67	94	77
ENSG00000171509	2	4	3	1	2	7	39	15
ENSG00000056050	540	463	332	286	368	316	542	320
ENSG00000052802	2047	1489	1603	1004	1740	1272	1710	428
ENSG00000151612	400	268	361	235	123	110	284	67
ENSG00000168564	344	320	327	229	246	246	360	174
ENSG00000179059	0	0	0	0	0	2	2	2
ENSG00000182168	162	109	50	24	1	1	6	0
ENSG00000151718	458	402	574	320	460	373	627	87
ENSG00000168538	705	427	707	301	451	275	851	154
ENSG00000164024	893	769	495	366	533	404	818	204
ENSG00000109321	8	14	9	9	41	21	2	0
ENSG00000145293	328	420	307	236	266	316	390	145
ENSG00000186352	177	284	145	124	81	98	1009	1143
ENSG00000164163	1952	1285	1339	800	1124	772	1488	299
ENSG00000169299	1055	660	457	346	879	550	418	143
ENSG00000109536	587	659	479	445	465	501	639	501
ENSG00000109472	2008	1461	5333	3040	895	619	17089	5317
ENSG00000170088	128	140	147	99	107	127	155	59
ENSG00000109794	27	35	56	55	24	54	81	88
ENSG00000249693	5	8	0	0	1	0	0	2
ENSG00000170448	154	112	116	58	103	104	162	39
ENSG00000163293	5	6	8	2	1	3	2	0
ENSG00000074966	2	2	1	0	0	1	1	0
ENSG00000109189	90	83	77	50	56	58	75	26
ENSG00000128045	0	4	0	2	2	0	3	0
ENSG00000183439	99	95	70	42	51	46	100	59
ENSG00000132464	2	4	3	0	0	1	2	0
ENSG00000132467	1214	804	811	538	1032	652	1136	432
ENSG00000018189	361	300	297	179	231	202	469	139
ENSG00000132463	2482	1946	1595	1144	1921	1494	2883	985
ENSG00000170917	782	821	955	542	1984	2815	792	446
ENSG00000138685	550	741	641	388	1353	1781	484	279
ENSG00000157404	250	154	368	214	143	104	899	117
ENSG00000163069	1174	1235	1018	860	1287	1552	1005	528
ENSG00000120519	56	41	58	39	45	48	34	8
ENSG00000138698	1324	1040	837	576	982	711	1255	428
ENSG00000137601	456	316	395	185	206	169	551	72
ENSG00000163626	106	113	93	93	109	112	136	50
ENSG00000196503	7	5	6	3	7	6	2	2
ENSG00000164073	138	108	133	74	122	103	91	31
ENSG00000164342	124	94	79	38	9	9	54	21
ENSG00000172399	37	41	42	42	10	11	296	280
ENSG00000159733	208	192	154	115	36	27	144	70
ENSG00000173542	53	38	75	28	28	27	48	10
ENSG00000174792	2	2	0	0	4	2	1	0
ENSG00000164104	1482	1293	376	336	501	468	604	232
ENSG00000164105	242	181	89	93	99	96	175	93
ENSG00000164106	663	804	270	258	50	63	248	259
ENSG00000164107	587	774	207	225	206	343	125	146
ENSG00000118579	133	335	143	141	96	265	154	186
ENSG00000047662	23	15	24	11	19	22	20	19
ENSG00000163257	75	65	75	33	25	36	52	23
ENSG00000109805	1095	706	240	131	194	125	228	73
ENSG00000178177	59	51	38	23	39	59	73	7
ENSG00000151014	143	99	89	69	104	80	73	28
ENSG00000109381	495	415	442	265	212	216	646	233
ENSG00000137463	179	233	578	557	34	56	1512	816
ENSG00000109390	368	876	268	477	272	727	368	736
ENSG00000164134	980	566	854	341	680	414	838	121
ENSG00000172007	79	70	88	46	34	52	119	20
ENSG00000163950	745	697	476	414	461	446	902	387
ENSG00000168936	459	629	573	470	373	528	541	537
ENSG00000168924	778	527	619	394	566	406	686	241
ENSG00000004468	0	1	1	2	2	0	1	2
ENSG00000169762	280	203	316	180	184	171	279	107
ENSG00000145375	89	51	50	40	31	18	92	11
ENSG00000164056	59	41	352	264	12	26	306	180
ENSG00000084092	704	850	589	532	410	486	821	650
ENSG00000047315	2169	1417	2149	1192	1474	1036	2391	913
ENSG00000163453	52952	55813	60675	50328	35441	34556	88867	65643
ENSG00000084093	194	121	267	123	115	67	270	38
ENSG00000164111	23319	16548	16854	12946	23488	17049	22611	8804
ENSG00000123737	780	582	392	280	646	460	644	241
ENSG00000145386	1079	662	135	84	203	153	157	38
ENSG00000138686	430	354	297	139	354	268	398	125
ENSG00000138741	4	6	2	0	2	0	0	0
ENSG00000118564	2847	2511	2335	1938	1797	1703	3562	1198
ENSG00000109743	1573	1588	3991	3068	2138	2418	8127	4872
ENSG00000109193	9	5	2	1	0	0	1	0
ENSG00000132465	3	1	5	3	22	34	0	0
ENSG00000186212	2	2	4	0	1	1	5	1
ENSG00000118816	2135	3170	2377	1993	1408	2643	2670	2623
ENSG00000134962	1	2	2	0	0	0	1	0
ENSG00000121897	109	117	76	70	66	60	131	61
ENSG00000109814	4606	2963	2812	1764	2063	1319	3851	792
ENSG00000163682	6362	17470	5730	8008	5893	14169	5603	9718
ENSG00000145331	86	53	31	21	31	29	54	10
ENSG00000109339	105	115	97	93	34	88	120	78
ENSG00000159692	1546	1649	1216	1065	1059	1232	1816	1297
ENSG00000128050	1762	1256	715	574	936	776	828	262
ENSG00000177300	14	6	7	1	7	7	8	3
ENSG00000137462	1	0	2	0	1	4	0	0
ENSG00000163104	396	283	515	220	225	151	543	89
ENSG00000169026	94	109	74	61	296	333	268	319
ENSG00000168743	3	0	12	11	0	1	19	2
ENSG00000125386	688	545	675	341	330	340	671	392
ENSG00000053900	533	369	411	238	350	263	537	213
ENSG00000163145	3	4	17	7	8	7	5	2
ENSG00000197826	5	17	3	2	11	19	4	7
ENSG00000164116	0	2	7	3	0	0	725	193
ENSG00000083896	795	562	945	516	613	431	987	245
ENSG00000061918	17	19	23	23	3	2	309	87
ENSG00000163625	557	412	659	427	226	211	818	141
ENSG00000196159	245	173	317	199	164	149	152	28
ENSG00000134851	2383	2354	1893	1295	1866	2164	1976	1018
ENSG00000068078	15	16	32	17	0	1	13	11
ENSG00000109654	17	17	20	11	17	14	23	2
ENSG00000145332	78	68	53	39	49	47	69	7
ENSG00000198189	360	366	290	198	467	502	494	242
ENSG00000174137	25	54	47	43	20	27	51	51
ENSG00000198515	2	1	0	1	0	0	0	0
ENSG00000163291	96	131	116	71	55	108	95	27
ENSG00000164305	360	330	314	200	326	284	572	123
ENSG00000164306	252	259	213	153	138	148	268	116
ENSG00000151725	238	327	108	78	69	123	98	52
ENSG00000151726	412	273	434	221	414	256	471	89
ENSG00000168769	144	111	130	67	31	28	109	9
ENSG00000181004	126	105	111	70	71	66	153	85
ENSG00000185049	692	568	494	386	462	331	889	613
ENSG00000185818	1	0	0	0	0	1	1	0
ENSG00000109685	1053	1226	526	381	369	617	455	198
ENSG00000138768	3031	2244	2432	1183	2942	2131	2690	475
ENSG00000138744	389	438	202	196	459	439	422	203
ENSG00000090316	1392	1058	939	738	1012	688	1789	736
ENSG00000163945	95	51	46	45	44	25	58	8
ENSG00000170801	232	211	309	232	88	104	151	127
ENSG00000163995	1	2	11	10	3	11	83	39
ENSG00000138642	125	79	63	26	66	30	115	44
ENSG00000138646	9	10	4	3	12	5	5	0
ENSG00000145337	343	766	309	357	169	402	489	406
ENSG00000255072	242	492	250	284	146	275	309	381
ENSG00000133256	11	13	20	17	9	4	72	88
ENSG00000120251	2	0	1	1	0	0	0	0
ENSG00000164125	746	881	950	563	241	342	1811	342
ENSG00000137449	172	158	315	172	91	85	232	48
ENSG00000152785	0	2	0	1	2	3	0	0
ENSG00000214367	159	110	119	55	95	55	158	51
ENSG00000181982	153	171	164	107	165	257	204	134
ENSG00000234828	0	1	1	1	0	0	1	0
ENSG00000109686	1069	1035	1914	1053	804	841	3624	756
ENSG00000124406	9	1	5	1	0	2	2	0
ENSG00000109180	2071	2032	1525	1258	1750	1973	1881	1029
ENSG00000138758	4585	3504	3052	1871	3468	2831	3507	797
ENSG00000138658	64	69	28	24	28	20	30	22
ENSG00000138738	78	83	83	39	33	57	45	20
ENSG00000189184	879	658	1207	721	355	252	768	177
ENSG00000180346	65	88	51	33	90	78	76	43
ENSG00000138670	2	1	13	3	0	0	31	9
ENSG00000150627	9	11	14	3	1	1	1	0
ENSG00000138757	1415	870	1257	623	849	617	1531	204
ENSG00000138795	18	38	8	10	2	9	0	1
ENSG00000154553	730	854	577	594	181	225	2519	1704
ENSG00000138696	3	5	7	8	6	5	2	1
ENSG00000080493	95	80	147	92	193	110	120	14
ENSG00000157869	99	141	113	96	105	134	108	88
ENSG00000151790	0	1	0	1	1	0	0	2
ENSG00000256043	203	203	297	205	236	269	349	73
ENSG00000170522	338	342	241	124	253	298	138	41
ENSG00000138792	119	88	91	41	82	48	33	5
ENSG00000164093	6	1	1	1	3	0	454	231
ENSG00000174749	52	102	29	19	14	32	31	34
ENSG00000138660	103	170	128	76	88	150	131	66
ENSG00000145365	52	61	50	52	42	49	70	52
ENSG00000073331	307	188	240	154	112	93	284	83
ENSG00000138688	951	676	1158	498	333	309	915	183
ENSG00000109736	1714	1601	1485	1156	2221	1888	2226	1954
ENSG00000087269	1402	907	968	595	958	695	1309	492
ENSG00000125388	27	64	33	25	18	41	38	47
ENSG00000188981	0	1	0	0	0	0	2	2
ENSG00000173085	298	281	140	118	194	195	182	110
ENSG00000173083	23	11	10	12	8	1	29	14
ENSG00000163312	160	234	169	119	146	139	232	109
ENSG00000163319	341	496	220	257	242	307	355	329
ENSG00000163322	167	228	133	95	88	105	117	48
ENSG00000109511	104	94	45	33	283	213	12	2
ENSG00000137628	161	85	163	57	61	39	180	33
ENSG00000128052	1	1	10	4	3	3	9	9
ENSG00000163297	1446	1046	1453	771	1720	1178	1517	297
ENSG00000168214	757	495	839	468	559	432	585	250
ENSG00000128039	285	313	133	139	339	323	247	254
ENSG00000153012	0	2	3	0	2	0	2	0
ENSG00000038210	219	203	147	78	159	173	129	18
ENSG00000168228	122	113	117	80	73	89	154	39
ENSG00000109618	67	47	37	41	36	41	85	10
ENSG00000048342	614	462	503	301	221	189	403	175
ENSG00000153132	12	3	11	4	8	4	5	0
ENSG00000179387	346	212	269	156	286	210	281	64
ENSG00000121895	4	1	1	2	9	9	0	0
ENSG00000138794	184	160	81	84	90	124	103	100
ENSG00000123739	76	108	64	69	35	94	66	50
ENSG00000109534	391	349	250	185	256	239	330	190
ENSG00000180245	1	1	5	0	0	1	2	0
ENSG00000138823	3	2	0	0	0	0	0	1
ENSG00000170365	240	181	148	138	128	91	249	53
ENSG00000151611	128	120	97	79	90	80	163	79
ENSG00000205403	6	8	17	16	4	2	0	0
ENSG00000145242	264	173	628	294	94	72	449	79
ENSG00000137460	5	8	23	15	10	12	47	6
ENSG00000129187	781	1292	735	660	736	1432	818	678
ENSG00000137473	6	5	1	2	2	1	7	5
ENSG00000179010	3500	4123	2720	2350	2749	2776	4317	1818
ENSG00000109475	1934	6614	2076	2948	1582	4331	1850	3969
ENSG00000164074	66	60	55	36	34	40	62	32
ENSG00000138756	244	239	198	125	351	347	438	119
ENSG00000153130	161	294	147	169	121	256	154	115
ENSG00000109689	246	194	202	117	132	141	135	54
ENSG00000151247	642	616	386	348	430	459	500	193
ENSG00000002549	1805	1214	1014	763	1695	1058	2151	733
ENSG00000152795	3481	2875	2803	1937	2402	1956	2856	1321
ENSG00000152583	1	5	1	0	3	0	1	3
ENSG00000109771	6	17	9	6	2	0	16	22
ENSG00000205208	33	52	29	35	9	19	21	8
ENSG00000171503	530	449	495	333	307	237	803	359
ENSG00000171497	786	651	525	367	519	412	785	278
ENSG00000118762	2390	1881	5102	2874	1503	1366	5939	1035
ENSG00000118777	42	22	94	61	34	24	147	58
ENSG00000196526	2694	1801	3235	2062	1627	1463	3932	526
ENSG00000138772	247	203	239	150	162	159	1221	480
ENSG00000138759	24	19	42	20	8	5	165	31
ENSG00000155016	143	144	216	155	148	144	220	62
ENSG00000138821	77	57	80	31	77	73	52	20
ENSG00000109320	648	444	585	336	616	447	784	264
ENSG00000109323	455	286	532	289	763	460	611	199
ENSG00000109332	2185	2583	1805	1419	1682	2134	2186	1415
ENSG00000170185	566	396	494	296	368	366	598	164
ENSG00000145391	428	400	557	330	188	239	850	60
ENSG00000085871	268	276	189	173	148	140	158	173
ENSG00000184985	23	25	25	20	3	5	50	23
ENSG00000164022	837	753	541	411	882	674	581	229
ENSG00000157426	129	113	149	86	99	85	133	66
ENSG00000128059	232	158	139	60	155	94	168	18
ENSG00000109265	8	9	7	1	1	4	1	0
ENSG00000081041	0	2	0	0	4	7	0	1
ENSG00000182585	6	7	0	0	1	3	3	1
ENSG00000138796	452	387	268	219	352	327	552	301
ENSG00000156219	0	0	0	0	2	1	0	1
ENSG00000138750	623	474	322	246	418	370	565	183
ENSG00000189157	0	1	2	2	0	0	2	2
ENSG00000118804	240	229	234	186	231	268	303	103
ENSG00000138760	3248	2400	3505	1911	3091	2443	2912	919
ENSG00000151806	318	282	252	137	160	208	322	53
ENSG00000163281	371	308	279	181	253	208	489	132
ENSG00000163738	23	67	13	21	13	43	21	18
ENSG00000145362	508	330	500	242	40	34	553	81
ENSG00000174720	1238	1001	989	650	707	613	1577	804
ENSG00000145349	1121	755	1469	888	490	339	1552	240
ENSG00000180801	910	824	546	381	710	704	467	147
ENSG00000125089	36	27	58	39	71	45	15	24
ENSG00000118785	35	21	9	10	36	23	2	2
ENSG00000109501	1843	1092	1737	958	1620	989	1608	755
ENSG00000172493	156	99	234	113	94	92	233	29
ENSG00000243449	111	303	113	135	127	350	103	390
ENSG00000138675	278	446	177	175	296	581	51	39
ENSG00000197386	1142	732	916	487	798	581	1078	311
ENSG00000109790	761	1150	893	628	591	1043	1444	630
ENSG00000197894	3887	3255	2895	2350	2803	2438	5808	2262
ENSG00000163743	150	213	129	91	91	147	171	95
ENSG00000013810	2133	1467	350	211	436	311	365	182
ENSG00000188993	7	0	3	1	8	5	0	0
ENSG00000181381	179	130	137	73	72	64	332	61
ENSG00000179046	3	0	6	1	2	1	27	15
ENSG00000168824	14	11	11	15	26	39	4	0
ENSG00000087274	4302	2850	3957	2416	2923	2072	6852	1952
ENSG00000138669	1	0	9	1	74	52	0	0
ENSG00000150471	23	19	29	12	3	3	15	6
ENSG00000205129	3	11	2	3	2	2	16	13
ENSG00000164023	362	259	660	340	136	130	615	124
ENSG00000138767	80	65	83	41	43	56	82	14
ENSG00000163749	9	13	24	7	2	4	38	9
ENSG00000113504	58	33	343	172	199	156	148	35
ENSG00000049656	2602	2631	2074	1628	3308	3401	2321	1896
ENSG00000164151	716	538	710	349	282	267	829	188
ENSG00000071539	576	425	137	85	166	145	165	51
ENSG00000145536	7	8	8	6	0	1	43	15
ENSG00000171421	402	518	213	250	268	415	350	514
ENSG00000124279	105	112	103	64	87	76	139	56
ENSG00000078295	3	4	19	11	7	7	1	0
ENSG00000188818	4	7	2	1	1	2	4	2
ENSG00000145495	1117	767	1313	675	810	557	980	414
ENSG00000153395	432	400	660	479	354	350	723	209
ENSG00000145491	4	7	2	1	5	1	8	13
ENSG00000113430	3	3	5	1	0	0	0	0
ENSG00000028310	678	556	462	329	530	477	733	355
ENSG00000112902	382	221	907	467	51	53	1387	145
ENSG00000145506	0	0	0	2	111	128	1	0
ENSG00000145555	1845	1185	2249	1201	3069	2201	1551	402
ENSG00000133398	390	621	378	399	346	552	545	569
ENSG00000164237	406	322	340	278	254	256	419	177
ENSG00000124275	424	307	263	217	322	319	372	145
ENSG00000169862	2	3	95	66	0	0	222	75
ENSG00000145569	70	53	22	13	20	19	22	3
ENSG00000113569	598	393	397	264	278	194	519	151
ENSG00000183580	110	141	158	99	43	90	179	81
ENSG00000164236	18	34	37	42	5	10	54	22
ENSG00000152582	44	43	49	33	41	17	53	15
ENSG00000038382	2442	1989	2551	1686	1948	1927	1914	685
ENSG00000164327	127	92	241	100	63	52	204	21
ENSG00000205765	87	82	102	105	36	59	128	13
ENSG00000056097	1806	1456	1982	1157	1114	903	2302	477
ENSG00000177058	216	149	210	140	164	110	240	89
ENSG00000040731	9	7	8	6	5	0	57	12
ENSG00000112936	1	1	1	4	0	0	0	0
ENSG00000164294	2216	2653	1643	1593	1543	1868	1774	1005
ENSG00000016082	11	10	0	0	7	8	6	1
ENSG00000154122	1608	2051	2593	2000	654	880	1044	844
ENSG00000205838	5	0	2	0	0	1	2	1
ENSG00000113593	500	361	351	156	387	270	487	171
ENSG00000150756	140	162	113	89	113	159	84	34
ENSG00000151876	191	180	120	118	133	105	210	129
ENSG00000113389	217	182	418	201	21	16	43	6
ENSG00000169271	11	2	5	1	0	8	8	10
ENSG00000134363	3495	3130	5205	3967	4212	3556	4520	2421
ENSG00000132356	691	499	582	349	507	391	701	131
ENSG00000112996	466	345	312	245	304	249	430	249
ENSG00000112964	25	18	58	39	10	12	45	9
ENSG00000151388	1403	998	607	408	468	617	449	179
ENSG00000145526	11	26	4	3	0	0	2	1
ENSG00000039560	2444	1830	1863	1006	2963	2937	2987	536
ENSG00000150753	9066	5912	4078	3164	5274	3376	7998	2870
ENSG00000164346	1666	1947	1042	939	1093	1430	1155	773
ENSG00000198780	3	0	3	0	1	1	0	0
ENSG00000095015	87	70	174	76	24	39	334	36
ENSG00000172244	81	79	46	38	35	26	33	7
ENSG00000153015	663	573	418	292	390	391	681	219
ENSG00000170571	250	274	174	110	149	215	104	20
ENSG00000067248	1258	803	1716	833	990	684	2460	748
ENSG00000213949	1348	785	602	253	1429	983	405	76
ENSG00000113448	22	15	12	2	25	37	5	3
ENSG00000035499	82	85	13	3	24	19	15	10
ENSG00000049860	2764	2020	2239	1497	3545	2672	2670	1241
ENSG00000152380	32	42	17	10	17	25	28	17
ENSG00000198865	28	19	17	7	52	40	13	6
ENSG00000039123	1668	1073	1725	763	1203	665	1994	549
ENSG00000174695	184	581	267	247	188	500	243	176
ENSG00000172497	0	1	0	0	3	2	4	3
